-1.383470773696899414e+00,-1.288427591323852539e+00,-1.193320274353027344e+00,-1.098200321197509766e+00,-1.003081798553466797e+00,-9.079564809799194336e-01,-8.127857446670532227e-01,-7.175956368446350098e-01,-6.224116683006286621e-01,-5.272421240806579590e-01,-4.320769906044006348e-01,-3.369026780128479004e-01,-2.417277544736862183e-01,-1.466026306152343750e-01,-5.154001340270042419e-02,4.353227838873863220e-02,1.385992616415023804e-01,2.336779981851577759e-01,3.287569880485534668e-01,4.217407703399658203e-01,5.002282261848449707e-01,5.505287051200866699e-01,5.899441242218017578e-01,6.293593645095825195e-01,6.588086485862731934e-01,6.752400994300842285e-01,6.906630992889404297e-01,6.842604279518127441e-01,6.638368964195251465e-01,6.432455778121948242e-01,6.173265576362609863e-01,5.784573554992675781e-01,5.393854379653930664e-01,5.003461241722106934e-01,4.614013731479644775e-01,4.225191175937652588e-01,3.839363753795623779e-01,3.457216024398803711e-01,3.208670914173126221e-01,3.188042342662811279e-01,3.169866502285003662e-01,3.153099417686462402e-01,3.137082755565643311e-01,3.121841251850128174e-01,3.107807338237762451e-01,3.231990635395050049e-01,3.680892288684844971e-01,4.130457341670989990e-01,4.580474197864532471e-01,5.029966235160827637e-01,5.478140711784362793e-01,5.923182368278503418e-01,6.362352967262268066e-01,6.796813607215881348e-01,7.228904366493225098e-01,7.660827040672302246e-01,8.092835545539855957e-01,8.524752855300903320e-01,8.956828117370605469e-01,9.389122128486633301e-01,9.821991324424743652e-01,1.025537014007568359e+00,1.068856596946716309e+00,1.112159967422485352e+00,1.155406594276428223e+00,1.198677539825439453e+00,1.241968512535095215e+00,1.285300254821777344e+00,1.328661799430847168e+00,1.372041106224060059e+00,1.415431618690490723e+00,1.458841681480407715e+00,1.502330541610717773e+00,1.545862317085266113e+00,1.589524984359741211e+00,1.633234143257141113e+00,1.676876664161682129e+00,1.720492839813232422e+00,1.764112114906311035e+00,1.807784557342529297e+00,1.851407885551452637e+00,1.894999146461486816e+00,1.938541054725646973e+00,1.982093691825866699e+00,2.025657653808593750e+00,2.069189786911010742e+00,2.112762212753295898e+00,2.156356811523437500e+00,2.199951410293579102e+00,2.243568420410156250e+00,2.287158250808715820e+00,2.330762624740600586e+00,2.374420166015625000e+00,2.418094396591186523e+00,2.461768865585327148e+00,2.505450963973999023e+00,2.549149513244628906e+00,2.592870712280273438e+00,2.636768579483032227e+00,2.680790185928344727e+00
-1.320428013801574707e+00,-1.230800151824951172e+00,-1.141240954399108887e+00,-1.051663517951965332e+00,-9.620046615600585938e-01,-8.723950386047363281e-01,-7.827929854393005371e-01,-6.931340098381042480e-01,-6.033833026885986328e-01,-5.136483907699584961e-01,-4.239464700222015381e-01,-3.341685831546783447e-01,-2.443086951971054077e-01,-1.543894410133361816e-01,-6.441678851842880249e-02,2.575631067156791687e-02,1.161894202232360840e-01,2.067598849534988403e-01,2.974460124969482422e-01,3.880078494548797607e-01,4.756996333599090576e-01,5.326498150825500488e-01,5.700597763061523438e-01,6.059306859970092773e-01,6.389358043670654297e-01,6.692829728126525879e-01,6.764871478080749512e-01,6.726838946342468262e-01,6.535459160804748535e-01,6.198768019676208496e-01,5.858034491539001465e-01,5.511863231658935547e-01,5.162493586540222168e-01,4.811373651027679443e-01,4.459659159183502197e-01,4.107820987701416016e-01,3.755984604358673096e-01,3.406207263469696045e-01,3.106356859207153320e-01,3.028478026390075684e-01,2.998874783515930176e-01,2.970090210437774658e-01,2.941174507141113281e-01,2.912649810314178467e-01,2.927961647510528564e-01,3.154068887233734131e-01,3.520250916481018066e-01,3.901682496070861816e-01,4.283245801925659180e-01,4.664906561374664307e-01,5.046797990798950195e-01,5.428513288497924805e-01,5.810830593109130859e-01,6.193602085113525391e-01,6.577337384223937988e-01,6.963133215904235840e-01,7.351577281951904297e-01,7.742959260940551758e-01,8.135554790496826172e-01,8.528914451599121094e-01,8.923324942588806152e-01,9.318324923515319824e-01,9.713637828826904297e-01,1.010990738868713379e+00,1.050753712654113770e+00,1.090470671653747559e+00,1.130150437355041504e+00,1.169732689857482910e+00,1.209288358688354492e+00,1.248841643333435059e+00,1.288342952728271484e+00,1.327894449234008789e+00,1.367430567741394043e+00,1.407035470008850098e+00,1.446626782417297363e+00,1.486045718193054199e+00,1.525443911552429199e+00,1.564805984497070312e+00,1.604153752326965332e+00,1.643557429313659668e+00,1.682947754859924316e+00,1.722371578216552734e+00,1.761852502822875977e+00,1.801367521286010742e+00,1.840882420539855957e+00,1.880435466766357422e+00,1.919993877410888672e+00,1.959551215171813965e+00,1.999154448509216309e+00,2.038743734359741211e+00,2.078350067138671875e+00,2.117921352386474609e+00,2.157457590103149414e+00,2.196940898895263672e+00,2.236410856246948242e+00,2.275897502899169922e+00,2.315345287322998047e+00,2.354786872863769531e+00,2.394230604171752930e+00,2.433642625808715820e+00
-1.003946900367736816e+00,-9.331462383270263672e-01,-8.622323870658874512e-01,-7.913989424705505371e-01,-7.205728292465209961e-01,-6.498959660530090332e-01,-5.792599916458129883e-01,-5.087634921073913574e-01,-4.384813308715820312e-01,-3.682223558425903320e-01,-2.979402542114257812e-01,-2.276431024074554443e-01,-1.573807895183563232e-01,-8.711259067058563232e-02,-1.687730103731155396e-02,5.336370691657066345e-02,1.237267032265663147e-01,1.941218674182891846e-01,2.645297646522521973e-01,3.342371881008148193e-01,4.007918238639831543e-01,4.634357690811157227e-01,5.229384899139404297e-01,5.807070732116699219e-01,6.383423209190368652e-01,6.659802794456481934e-01,6.395636796951293945e-01,6.123504638671875000e-01,5.853067636489868164e-01,5.584360957145690918e-01,5.315871834754943848e-01,5.047867894172668457e-01,4.779947400093078613e-01,4.512423276901245117e-01,4.246910214424133301e-01,3.982473015785217285e-01,3.720858395099639893e-01,3.463381528854370117e-01,3.238707482814788818e-01,3.126863241195678711e-01,3.130203485488891602e-01,3.169330656528472900e-01,3.216859698295593262e-01,3.265488445758819580e-01,3.314968943595886230e-01,3.365288078784942627e-01,3.416165113449096680e-01,3.468100428581237793e-01,3.518839776515960693e-01,3.570362925529479980e-01,3.622541427612304688e-01,3.675149381160736084e-01,3.728303611278533936e-01,3.781497776508331299e-01,3.833968043327331543e-01,3.886352777481079102e-01,3.939711153507232666e-01,3.994854688644409180e-01,4.048069417476654053e-01,4.099938869476318359e-01,4.152297079563140869e-01,4.204238653182983398e-01,4.257724583148956299e-01,4.312248229980468750e-01,4.366480112075805664e-01,4.421467781066894531e-01,4.477976560592651367e-01,4.534912407398223877e-01,4.592280685901641846e-01,4.650055170059204102e-01,4.709114730358123779e-01,4.769164621829986572e-01,4.829692542552947998e-01,4.891882240772247314e-01,4.954467117786407471e-01,5.018378496170043945e-01,5.083144903182983398e-01,5.148668289184570312e-01,5.215361118316650391e-01,5.284276604652404785e-01,5.354636907577514648e-01,5.426383614540100098e-01,5.498474836349487305e-01,5.571590662002563477e-01,5.647848844528198242e-01,5.725493431091308594e-01,5.802782177925109863e-01,5.880210399627685547e-01,5.957924723625183105e-01,6.036123037338256836e-01,6.115004420280456543e-01,6.193792223930358887e-01,6.273574829101562500e-01,6.354094147682189941e-01,6.434813737869262695e-01,6.514945626258850098e-01,6.594631671905517578e-01,6.675692796707153320e-01,6.756579875946044922e-01,6.837400794029235840e-01
-5.368310213088989258e-01,-4.862520992755889893e-01,-4.358686804771423340e-01,-3.855923116207122803e-01,-3.355385363101959229e-01,-2.855800986289978027e-01,-2.356185168027877808e-01,-1.857079714536666870e-01,-1.356838643550872803e-01,-8.558252453804016113e-02,-3.538794815540313721e-02,1.476463861763477325e-02,6.486178189516067505e-02,1.148742660880088806e-01,1.648975461721420288e-01,2.148218601942062378e-01,2.646999061107635498e-01,3.145030140876770020e-01,3.642107546329498291e-01,4.138137996196746826e-01,4.634280800819396973e-01,5.126780867576599121e-01,5.615011453628540039e-01,6.086399555206298828e-01,6.293128728866577148e-01,6.171918511390686035e-01,6.019465923309326172e-01,5.865471363067626953e-01,5.711826682090759277e-01,5.557526946067810059e-01,5.402377843856811523e-01,5.246333479881286621e-01,5.091131329536437988e-01,4.935364425182342529e-01,4.781028628349304199e-01,4.628851711750030518e-01,4.479101300239562988e-01,4.331573247909545898e-01,4.189066290855407715e-01,4.053407907485961914e-01,3.933811485767364502e-01,3.840442895889282227e-01,3.765613138675689697e-01,3.721567988395690918e-01,3.696062266826629639e-01,3.679286241531372070e-01,3.663310408592224121e-01,3.646470010280609131e-01,3.627862930297851562e-01,3.608524203300476074e-01,3.590058088302612305e-01,3.570884764194488525e-01,3.551705777645111084e-01,3.530776798725128174e-01,3.507861196994781494e-01,3.484193384647369385e-01,3.460549712181091309e-01,3.435633182525634766e-01,3.408148288726806641e-01,3.380185365676879883e-01,3.353176116943359375e-01,3.327097892761230469e-01,3.302348554134368896e-01,3.277148604393005371e-01,3.250410556793212891e-01,3.224013447761535645e-01,3.197538852691650391e-01,3.170466721057891846e-01,3.144695460796356201e-01,3.119505345821380615e-01,3.092461526393890381e-01,3.064682185649871826e-01,3.036574721336364746e-01,3.009147346019744873e-01,2.979105114936828613e-01,2.947100996971130371e-01,2.913346886634826660e-01,2.879203259944915771e-01,2.844848036766052246e-01,2.810480594635009766e-01,2.777926027774810791e-01,2.746458351612091064e-01,2.715025246143341064e-01,2.684375941753387451e-01,2.652868628501892090e-01,2.620550990104675293e-01,2.586495280265808105e-01,2.552591562271118164e-01,2.519597411155700684e-01,2.485572993755340576e-01,2.451140582561492920e-01,2.416236549615859985e-01,2.381899654865264893e-01,2.346630543470382690e-01,2.310740798711776733e-01,2.275489121675491333e-01,2.239614874124526978e-01,2.203147560358047485e-01,2.166361808776855469e-01,2.128837108612060547e-01
3.528763055801391602e-01,3.560724556446075439e-01,3.590830564498901367e-01,3.620850145816802979e-01,3.650218844413757324e-01,3.680650293827056885e-01,3.717733621597290039e-01,3.755334019660949707e-01,3.789626657962799072e-01,3.823722004890441895e-01,3.856388926506042480e-01,3.889102339744567871e-01,3.919215798377990723e-01,3.949686288833618164e-01,3.982684314250946045e-01,4.015448093414306641e-01,4.046908318996429443e-01,4.075425267219543457e-01,4.102843999862670898e-01,4.132303893566131592e-01,4.162701070308685303e-01,4.197118878364562988e-01,4.232091903686523438e-01,4.269029498100280762e-01,4.305303394794464111e-01,4.343322515487670898e-01,4.385604560375213623e-01,4.429479837417602539e-01,4.474886357784271240e-01,4.523164629936218262e-01,4.572505950927734375e-01,4.622175395488739014e-01,4.671935737133026123e-01,4.721921980381011963e-01,4.773653745651245117e-01,4.822925925254821777e-01,4.873375892639160156e-01,4.922052025794982910e-01,4.968847632408142090e-01,5.016400814056396484e-01,5.065817236900329590e-01,5.113079547882080078e-01,5.162366032600402832e-01,5.211118459701538086e-01,5.258688926696777344e-01,5.306062698364257812e-01,5.355648398399353027e-01,5.404305458068847656e-01,5.453136563301086426e-01,5.501599907875061035e-01,5.552061200141906738e-01,5.601826310157775879e-01,5.652543306350708008e-01,5.706099271774291992e-01,5.761414170265197754e-01,5.817229151725769043e-01,5.873930454254150391e-01,5.932293534278869629e-01,5.992581248283386230e-01,6.054833531379699707e-01,6.116456985473632812e-01,6.178110837936401367e-01,6.238606572151184082e-01,6.298077106475830078e-01,6.357428431510925293e-01,6.417521834373474121e-01,6.479120850563049316e-01,6.542595028877258301e-01,6.608175039291381836e-01,6.673748493194580078e-01,6.738064885139465332e-01,6.802256703376770020e-01,6.867883801460266113e-01,6.934884190559387207e-01,7.001665830612182617e-01,7.068544030189514160e-01,7.134330272674560547e-01,7.199129462242126465e-01,7.264299988746643066e-01,7.330781221389770508e-01,7.396957874298095703e-01,7.462278604507446289e-01,7.529284954071044922e-01,7.598197460174560547e-01,7.666630744934082031e-01,7.733992338180541992e-01,7.802180051803588867e-01,7.869522571563720703e-01,7.936205863952636719e-01,8.002846837043762207e-01,8.069460391998291016e-01,8.135192990303039551e-01,8.201705217361450195e-01,8.268253207206726074e-01,8.335046172142028809e-01,8.402494788169860840e-01,8.470866680145263672e-01,8.539355993270874023e-01,8.607947826385498047e-01,8.677588701248168945e-01
-1.343658089637756348e+00,-1.250437378883361816e+00,-1.157158136367797852e+00,-1.063789725303649902e+00,-9.703814983367919922e-01,-8.769258260726928711e-01,-7.834879159927368164e-01,-6.901509165763854980e-01,-5.967764258384704590e-01,-5.033921599388122559e-01,-4.099790751934051514e-01,-3.163961172103881836e-01,-2.227182835340499878e-01,-1.289589852094650269e-01,-3.517079353332519531e-02,5.862224474549293518e-02,1.525387465953826904e-01,2.465282976627349854e-01,3.404534757137298584e-01,4.318869411945343018e-01,5.165696740150451660e-01,5.624570846557617188e-01,5.990484356880187988e-01,6.355913281440734863e-01,6.650299429893493652e-01,6.859057545661926270e-01,6.977168917655944824e-01,6.915548443794250488e-01,6.791725754737854004e-01,6.503256559371948242e-01,6.209678053855895996e-01,5.860175490379333496e-01,5.475692749023437500e-01,5.090306997299194336e-01,4.705205261707305908e-01,4.320226013660430908e-01,3.935421109199523926e-01,3.550985455513000488e-01,3.319191336631774902e-01,3.259831666946411133e-01,3.252325952053070068e-01,3.247134387493133545e-01,3.242087662220001221e-01,3.236734271049499512e-01,3.231173753738403320e-01,3.442534506320953369e-01,3.887819349765777588e-01,4.339848458766937256e-01,4.791572391986846924e-01,5.242319107055664062e-01,5.690190792083740234e-01,6.135172843933105469e-01,6.577936410903930664e-01,7.020481824874877930e-01,7.462465167045593262e-01,7.903596758842468262e-01,8.344531059265136719e-01,8.784858584403991699e-01,9.224463105201721191e-01,9.662153720855712891e-01,1.009758114814758301e+00,1.053081512451171875e+00,1.096293210983276367e+00,1.139446139335632324e+00,1.182570815086364746e+00,1.225670933723449707e+00,1.268746137619018555e+00,1.311852812767028809e+00,1.355052471160888672e+00,1.398337483406066895e+00,1.441707968711853027e+00,1.485186219215393066e+00,1.528743028640747070e+00,1.572386264801025391e+00,1.615974426269531250e+00,1.659514546394348145e+00,1.702887058258056641e+00,1.746141314506530762e+00,1.789174437522888184e+00,1.832053422927856445e+00,1.874789476394653320e+00,1.917361736297607422e+00,1.959785223007202148e+00,2.002068042755126953e+00,2.044288396835327148e+00,2.086469650268554688e+00,2.128589630126953125e+00,2.170633077621459961e+00,2.212589740753173828e+00,2.254496812820434570e+00,2.296342134475708008e+00,2.338169574737548828e+00,2.379965543746948242e+00,2.421716928482055664e+00,2.463440418243408203e+00,2.505130052566528320e+00,2.546800851821899414e+00,2.588438272476196289e+00,2.630107402801513672e+00,2.671772956848144531e+00
-1.336521625518798828e+00,-1.245379686355590820e+00,-1.154256224632263184e+00,-1.063148260116577148e+00,-9.720074534416198730e-01,-8.808944225311279297e-01,-7.898229956626892090e-01,-6.988453865051269531e-01,-6.078307032585144043e-01,-5.167955756187438965e-01,-4.257446229457855225e-01,-3.346489369869232178e-01,-2.434979826211929321e-01,-1.522864103317260742e-01,-6.109821796417236328e-02,3.000397048890590668e-02,1.210560575127601624e-01,2.120812833309173584e-01,3.030652403831481934e-01,3.926436305046081543e-01,4.769300222396850586e-01,5.280183553695678711e-01,5.673759579658508301e-01,6.065666079521179199e-01,6.395049095153808594e-01,6.622659564018249512e-01,6.759099364280700684e-01,6.704627871513366699e-01,6.563091874122619629e-01,6.248186230659484863e-01,5.902901291847229004e-01,5.553163886070251465e-01,5.201359987258911133e-01,4.850034713745117188e-01,4.498867988586425781e-01,4.148412346839904785e-01,3.799108862876892090e-01,3.455049395561218262e-01,3.163264691829681396e-01,3.080941736698150635e-01,3.068014681339263916e-01,3.058605194091796875e-01,3.050356507301330566e-01,3.043189346790313721e-01,3.049204945564270020e-01,3.366603553295135498e-01,3.730603754520416260e-01,4.095700979232788086e-01,4.460861086845397949e-01,4.826184213161468506e-01,5.191978216171264648e-01,5.557833313941955566e-01,5.923455357551574707e-01,6.289398670196533203e-01,6.656005978584289551e-01,7.022709250450134277e-01,7.389633059501647949e-01,7.756398320198059082e-01,8.123313784599304199e-01,8.490020632743835449e-01,8.856493830680847168e-01,9.223236441612243652e-01,9.590055942535400391e-01,9.957399964332580566e-01,1.032472968101501465e+00,1.069252490997314453e+00,1.106063604354858398e+00,1.142823338508605957e+00,1.179537296295166016e+00,1.216240763664245605e+00,1.252939343452453613e+00,1.289640069007873535e+00,1.326310276985168457e+00,1.363002657890319824e+00,1.399707078933715820e+00,1.436484098434448242e+00,1.473268270492553711e+00,1.510038733482360840e+00,1.546799659729003906e+00,1.583561778068542480e+00,1.620308637619018555e+00,1.657090425491333008e+00,1.693920612335205078e+00,1.730655908584594727e+00,1.767369389533996582e+00,1.804077386856079102e+00,1.840754747390747070e+00,1.877351760864257812e+00,1.913949251174926758e+00,1.950548052787780762e+00,1.987073183059692383e+00,2.023533582687377930e+00,2.059962034225463867e+00,2.096359968185424805e+00,2.132791519165039062e+00,2.169279813766479492e+00,2.205777883529663086e+00,2.242293357849121094e+00,2.278801918029785156e+00,2.315285444259643555e+00
-1.094056844711303711e+00,-1.018939495086669922e+00,-9.436430931091308594e-01,-8.680237531661987305e-01,-7.923623323440551758e-01,-7.167264819145202637e-01,-6.410328149795532227e-01,-5.651733875274658203e-01,-4.893245398998260498e-01,-4.134295582771301270e-01,-3.375136852264404297e-01,-2.617756724357604980e-01,-1.860300600528717041e-01,-1.104111894965171814e-01,-3.521401062607765198e-02,3.987738862633705139e-02,1.149627044796943665e-01,1.900238841772079468e-01,2.652127146720886230e-01,3.392995595932006836e-01,4.104345440864562988e-01,4.779321551322937012e-01,5.403753519058227539e-01,5.855111479759216309e-01,6.132522225379943848e-01,6.396209001541137695e-01,6.575361490249633789e-01,6.345235705375671387e-01,6.063140034675598145e-01,5.780805945396423340e-01,5.498414635658264160e-01,5.216323137283325195e-01,4.934318363666534424e-01,4.652365744113922119e-01,4.370150268077850342e-01,4.088672101497650146e-01,3.809075653553009033e-01,3.534004986286163330e-01,3.264471590518951416e-01,3.003666400909423828e-01,2.789280414581298828e-01,2.729360163211822510e-01,2.794256210327148438e-01,2.936687469482421875e-01,3.100291192531585693e-01,3.264389634132385254e-01,3.428267538547515869e-01,3.592450320720672607e-01,3.756297230720520020e-01,3.919331729412078857e-01,4.082408845424652100e-01,4.246215224266052246e-01,4.409956336021423340e-01,4.572423398494720459e-01,4.734974503517150879e-01,4.897952675819396973e-01,5.061185956001281738e-01,5.224293470382690430e-01,5.386923551559448242e-01,5.549710392951965332e-01,5.711311697959899902e-01,5.873032212257385254e-01,6.034828424453735352e-01,6.196978092193603516e-01,6.359511613845825195e-01,6.521951556205749512e-01,6.684342622756958008e-01,6.846288442611694336e-01,7.007753252983093262e-01,7.167474031448364258e-01,7.327083349227905273e-01,7.487468719482421875e-01,7.648184895515441895e-01,7.807653546333312988e-01,7.966859936714172363e-01,8.126790523529052734e-01,8.286351561546325684e-01,8.445721268653869629e-01,8.605433702468872070e-01,8.764614462852478027e-01,8.923589587211608887e-01,9.082463383674621582e-01,9.240729212760925293e-01,9.398095011711120605e-01,9.554974436759948730e-01,9.712315797805786133e-01,9.869683384895324707e-01,1.002748608589172363e+00,1.018524169921875000e+00,1.034281611442565918e+00,1.049985051155090332e+00,1.065621972084045410e+00,1.081235766410827637e+00,1.096834659576416016e+00,1.112424850463867188e+00,1.127951741218566895e+00,1.143453955650329590e+00,1.158945918083190918e+00,1.174431443214416504e+00,1.189897894859313965e+00
-5.901709794998168945e-01,-5.407350063323974609e-01,-4.913484156131744385e-01,-4.419123530387878418e-01,-3.925415873527526855e-01,-3.432358503341674805e-01,-2.938650548458099365e-01,-2.443629354238510132e-01,-1.948041021823883057e-01,-1.451933532953262329e-01,-9.566198289394378662e-02,-4.620929807424545288e-02,3.350500483065843582e-03,5.290833860635757446e-02,1.023982614278793335e-01,1.522231251001358032e-01,2.024634480476379395e-01,2.528906166553497314e-01,3.032999634742736816e-01,3.536156415939331055e-01,4.039536118507385254e-01,4.543372392654418945e-01,5.046356916427612305e-01,5.542334914207458496e-01,5.854948759078979492e-01,5.829825401306152344e-01,5.702640414237976074e-01,5.558720827102661133e-01,5.412847995758056641e-01,5.267365574836730957e-01,5.122002363204956055e-01,4.975134432315826416e-01,4.829382598400115967e-01,4.684710800647735596e-01,4.542464315891265869e-01,4.401921927928924561e-01,4.266784191131591797e-01,4.141204059123992920e-01,4.024087488651275635e-01,3.919423520565032959e-01,3.828721046447753906e-01,3.746932744979858398e-01,3.667255640029907227e-01,3.591765165328979492e-01,3.520763516426086426e-01,3.451434969902038574e-01,3.386107087135314941e-01,3.321349620819091797e-01,3.255976140499114990e-01,3.190349936485290527e-01,3.123012483119964600e-01,3.056654632091522217e-01,2.991385757923126221e-01,2.927465736865997314e-01,2.862157523632049561e-01,2.797493338584899902e-01,2.734251320362091064e-01,2.670269608497619629e-01,2.608021497726440430e-01,2.546029984951019287e-01,2.483745217323303223e-01,2.421867549419403076e-01,2.360672652721405029e-01,2.299509495496749878e-01,2.237613946199417114e-01,2.174928486347198486e-01,2.112921923398971558e-01,2.050562351942062378e-01,1.988236606121063232e-01,1.926667541265487671e-01,1.865896731615066528e-01,1.805976480245590210e-01,1.748778373003005981e-01,1.691685318946838379e-01,1.633946299552917480e-01,1.573818176984786987e-01,1.514472067356109619e-01,1.455757170915603638e-01,1.398284882307052612e-01,1.341116577386856079e-01,1.284515559673309326e-01,1.227959766983985901e-01,1.170377582311630249e-01,1.113246977329254150e-01,1.055857017636299133e-01,9.989841282367706299e-02,9.416939318180084229e-02,8.843227475881576538e-02,8.270820230245590210e-02,7.707102596759796143e-02,7.129992544651031494e-02,6.552856415510177612e-02,5.980010703206062317e-02,5.413914844393730164e-02,4.858358949422836304e-02,4.307132586836814880e-02,3.759017214179039001e-02,3.207976371049880981e-02,2.662171982228755951e-02,2.122837677597999573e-02
3.540604114532470703e-01,3.589282333850860596e-01,3.636392354965209961e-01,3.685767054557800293e-01,3.737334311008453369e-01,3.789759874343872070e-01,3.843258321285247803e-01,3.895921707153320312e-01,3.949376642704010010e-01,4.003633856773376465e-01,4.057913422584533691e-01,4.114456474781036377e-01,4.172383844852447510e-01,4.228745400905609131e-01,4.283993542194366455e-01,4.342220723628997803e-01,4.400200545787811279e-01,4.459021389484405518e-01,4.517307877540588379e-01,4.576449692249298096e-01,4.633999466896057129e-01,4.689872562885284424e-01,4.747837483882904053e-01,4.808965027332305908e-01,4.869975447654724121e-01,4.929288625717163086e-01,4.987051188945770264e-01,5.048102736473083496e-01,5.107744932174682617e-01,5.167909264564514160e-01,5.229831337928771973e-01,5.295100212097167969e-01,5.358967185020446777e-01,5.421196818351745605e-01,5.485931038856506348e-01,5.551179647445678711e-01,5.617812275886535645e-01,5.686756968498229980e-01,5.755996704101562500e-01,5.823020935058593750e-01,5.892983675003051758e-01,5.965704917907714844e-01,6.039558649063110352e-01,6.114500164985656738e-01,6.188552379608154297e-01,6.261053681373596191e-01,6.333336830139160156e-01,6.406498551368713379e-01,6.479139924049377441e-01,6.551024913787841797e-01,6.624841690063476562e-01,6.698521375656127930e-01,6.771727204322814941e-01,6.842456459999084473e-01,6.913691163063049316e-01,6.984972357749938965e-01,7.056967020034790039e-01,7.127597332000732422e-01,7.196493148803710938e-01,7.264378666877746582e-01,7.332683205604553223e-01,7.400726079940795898e-01,7.469323277473449707e-01,7.537974715232849121e-01,7.605176568031311035e-01,7.672902345657348633e-01,7.740065455436706543e-01,7.808241248130798340e-01,7.875142097473144531e-01,7.941581010818481445e-01,8.008576631546020508e-01,8.076170682907104492e-01,8.145081400871276855e-01,8.214552998542785645e-01,8.284656405448913574e-01,8.356509208679199219e-01,8.428547382354736328e-01,8.500813245773315430e-01,8.573741912841796875e-01,8.645805120468139648e-01,8.718160390853881836e-01,8.790338635444641113e-01,8.862805366516113281e-01,8.935946226119995117e-01,9.007892012596130371e-01,9.078801870346069336e-01,9.148721098899841309e-01,9.218817353248596191e-01,9.288200736045837402e-01,9.358709454536437988e-01,9.429916739463806152e-01,9.500634670257568359e-01,9.571102857589721680e-01,9.640878438949584961e-01,9.710646271705627441e-01,9.781830310821533203e-01,9.852561950683593750e-01,9.922999739646911621e-01,9.993513822555541992e-01,1.006502389907836914e+00
